pc_elapsed_s,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24
672.8444,689741,0.729,0.411,-0.03,118,0.189,-208,0,0,0,2.24,2249,2249,1423,0,0,0,0,0,0,-0.009,1,0,2,20498
672.8639,689761,0.73,0.395,-0.24,128,0.205,-200,0,0,0,-2.52,2489,2489,1422,0,0,0,0,0,0,0.004,1,0,0,20498
672.9232,689801,0.693,0.362,-2.13,149,0.238,-175,0,0,0,-3.64,2545,2545,1420,0,0,0,0,0,0,0.056,1,0,2,20498
672.9261,689821,0.567,0.349,-1.71,157,0.251,-96,0,0,0,3.84,2175,2175,1423,0,0,0,0,0,0,0.265,1,0,0,20498
672.9434,689841,0.571,0.344,-5.35,160,0.256,-75,0,0,0,-3.29,2523,2523,1422,0,0,0,0,0,0,0.098,1,0,3,20498
672.9615,689861,0.641,0.328,-0.03,170,0.272,-196,0,0,0,2.38,2245,2245,1421,0,0,0,0,0,0,0.047,1,0,3,20498
673.0084,689901,0.706,0.298,5.84,189,0.302,-373,0,0,0,0.28,2338,2338,1422,0,0,0,0,0,0,0.009,1,0,2,20498
673.0283,689921,0.727,0.293,-0.8,192,0.307,-272,0,0,0,-1.75,2448,2448,1421,0,0,0,0,0,0,0.043,1,0,5,20498
673.0474,689941,0.653,0.274,-4.93,204,0.326,-127,0,0,0,-12.03,2983,2983,1421,0,0,0,0,0,0,0.18,1,0,25,20498
673.0666,689961,0.916,0.262,6.4,211,0.338,-537,0,0,0,2.1,2308,2308,1422,0,0,0,0,0,0,0.15,1,0,2,20498
673.1225,690001,0.794,0.211,-0.03,243,0.389,-385,0,0,0,1.12,2328,2328,1429,0,0,0,0,0,0,-0.009,1,0,3,20498
673.1266,690021,0.787,0.176,1.37,265,0.424,-417,0,0,0,-0.77,2402,2402,1429,0,0,0,0,0,0,-0.026,1,0,4,20498
673.1438,690041,0.819,0.139,-2.13,288,0.461,-403,0,0,0,-0.35,2415,2415,1426,0,0,0,0,0,0,0.056,1,0,3,20498
673.1641,690061,0.832,0.102,-4.51,311,0.498,-385,0,0,0,1.05,2346,2346,1431,0,0,0,0,0,0,0.073,1,0,3,20498
673.2083,690101,0.627,0.045,-0.52,347,0.555,-380,0,0,0,-0.14,2344,2344,1441,0,0,0,0,0,0,-0.03,1,0,3,20498
673.2283,690121,0.54,0.014,-2.13,366,0.586,-317,0,0,0,-1.89,2431,2431,1436,0,0.337,-5.73,-0.354,0,0,-0.026,1,0.11,1,20502
