pc_elapsed_s,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24
39.19881,56081,0.466,0.718,3.04,-74,-0.118,105,0,0,0,0.56,466,466,295,0,0.282,-6.7,0.0735,0,0,0,1,0.171,1,22
39.21627,56101,0.52,0.739,1.99,-87,-0.139,108,0,0,0,0.56,469,469,296,0,0.264,-12.73,-0.221,0,0,0.017,1,0.174,1,22
39.22948,56121,0.563,0.749,2.06,-93,-0.149,82,0,0,0,0.21,489,489,295,0,0.264,-12.73,-0.221,0,0,0.064,1,0.174,21,22
39.24597,56141,0.628,0.755,8.15,-97,-0.155,-78,0,0,0,-1.26,562,562,292,0,0.257,-15.97,-0.4981,0,0,0.175,1,0.186,0,22
39.31561,56181,0.701,0.744,-1.85,-90,-0.144,57,0,0,0,-0.42,510,510,294,0,0.26,-14.83,-0.315,0,0,0.03,1,0.176,19,22
39.31592,56201,0.772,0.725,-0.17,-78,-0.125,-27,0,0,0,-0.28,504,504,293,0,0.257,-15.48,-0.3193,0,0,-0.004,1,0.17,0,22
39.33221,56221,0.788,0.712,-1.15,-70,-0.112,-27,0,0,0,-0.42,514,514,295,0,0.267,-16.17,-0.6829,0,0,-0.004,1,0.168,1,22
39.3495,56241,0.806,0.69,-0.17,-56,-0.09,-74,0,0,0,0.35,479,479,298,0,0.261,-16.29,-0.3412,0,0,0.094,1,0.146,2,22
39.39095,56281,0.763,0.664,0.53,-40,-0.064,-76,0,0,0,-0.91,528,528,299,0,0.261,-18.5,-0.703,0,0,0.086,1,0.158,1,22
39.4102,56301,0.74,0.645,-1.71,-28,-0.045,-31,0,0,0,-0.49,503,503,299,0,0.264,-20.95,-1,0,0,0.021,1,0.116,4,22
39.43363,56321,0.727,0.629,-0.73,-18,-0.029,-54,0,0,0,-0.7,512,512,302,0,0.274,-18.3,-1,0,0,-0.021,1,0.115,4,22
39.45218,56341,0.707,0.616,-1.22,-10,-0.016,-36,0,0,0,-0.98,531,531,300,0,0.264,-21.84,-1,0,0,-0.009,1,0.101,6,22
39.50693,56381,0.647,0.598,-1.85,1,0.002,4,0,0,0,-0.49,518,518,303,0,0.263,-22.78,-1,0,0,0.038,1,0.123,3,22
39.51107,56401,0.566,0.594,2.76,4,0.006,-56,0,0,0,-1.68,577,577,301,0,0.276,-11.5,-0.3587,0,0,0.192,1,0.148,1,22
39.52872,56421,0.549,0.597,-7.03,2,0.003,155,0,0,0,-1.12,559,559,303,0,0.279,-11.38,-0.281,0,0,0.021,1,0.108,4,22
39.55092,56441,0.558,0.592,-1.64,5,0.008,47,0,0,0,0.07,499,499,307,0,0.277,-9.91,-0.0371,0,0,0.047,1,0.116,4,22
39.59589,56481,0.499,0.603,0.04,-2,-0.003,58,0,0,0,-0.21,509,509,308,0,0.251,-14.62,-0.2052,0,0,0.017,1,0.123,4,22
