pc_elapsed_s,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24
69.15768,228301,-0.136,0.339,-1.08,163,0.261,363,0,0,0,2.06,193,193,193,0,0.264,-27.43,-1,0,0,-0.064,1,0.17,0,22
69.17988,228321,-0.11,0.426,1.09,109,0.174,362,0,0,0,0.94,249,249,198,0,0.264,-27.43,-1,0,0,-0.043,1,0.17,20,22
69.20051,228341,-0.054,0.478,2.42,76,0.122,335,0,0,0,0.94,248,248,189,0,0.281,-13.37,-0.8502,0,0,0.004,1,0.17,0,22
69.2171,228361,0.03,0.589,3.68,7,0.011,330,0,0,0,1.01,245,245,197,0,0.281,-13.37,-0.8502,0,0,0.009,1,0.17,20,22
69.27869,228401,0.288,0.704,7.73,-65,-0.104,145,0,0,0,0.32,278,278,224,0,0.287,-7.07,-0.2793,0,0,-0.017,1,0.184,18,22
69.27922,228421,0.434,0.619,8.08,-12,-0.019,-26,0,0,0,0.18,284,284,215,0,0.287,-7.22,-0.2869,0,0,0,1,0.202,18,22
69.29602,228441,0.568,0.59,6.97,6,0.01,-124,0,0,0,0.11,287,287,211,0,0.291,-5.28,-0.0584,0,0,0,1,0.186,18,22
69.31478,228461,0.701,0.549,6.69,32,0.051,-247,0,0,0,-0.03,293,293,221,0,0.292,-8.88,-0.4558,0,0,0,1,0.189,18,22
69.36091,228501,0.871,0.51,0.46,56,0.09,-274,0,0,0,-0.52,319,319,217,0,0.283,-14.25,-0.8587,0,0,0,1,0.179,19,22
69.37607,228521,0.879,0.498,-2.41,64,0.102,-230,0,0,0,-0.17,302,302,212,0,0.301,-8.62,-0.5407,0,0,0,1,0.168,0,22
69.39407,228541,0.85,0.515,-4.5,53,0.085,-155,0,0,0,-0.03,295,295,184,0,0.301,-8.62,-0.5407,0,0,0,1,0.168,20,22
69.41209,228561,0.8,0.578,-5.62,14,0.022,-48,0,0,0,0.04,292,292,189,0,0.28,-17.7,-0.9444,0,0,0,1,0.186,19,22
69.47372,228601,0.621,0.584,-5.55,10,0.016,88,0,0,0,0.39,277,277,195,0,0.275,-17.95,-0.9171,0,0,-0.004,1,0.192,18,22
69.47593,228621,0.538,0.554,-4.78,29,0.046,109,0,0,0,0.18,289,289,190,0,0.276,-18.43,-0.9402,0,0,0,1,0.197,17,22
69.49332,228641,0.456,0.592,-3.8,5,0.008,179,0,0,0,0.25,286,286,200,0,0.278,-21.2,-1,0,0,0.004,1,0.179,19,22
69.51143,228661,0.393,0.659,-2.55,-37,-0.059,248,0,0,0,0.32,284,284,216,0,0.263,-21.27,-1,0,0,0.021,1,0.198,17,22
69.55928,228701,0.342,0.722,2,-76,-0.122,235,0,0,0,0.25,288,288,212,0,0.289,-6.77,-0.241,0,0,0.026,1,0.205,15,22
69.58156,228721,0.319,0.694,2.7,-59,-0.094,213,0,0,0,-0.03,300,300,199,0,0.27,-16.04,-0.738,0,0,0.038,1,0.199,17,22
69.6001,228741,0.345,0.614,3.05,-9,-0.014,130,0,0,0,0.8,256,256,195,0,0.27,-17.25,-0.8765,0,0,0.081,1,0.206,16,22
69.61632,228761,0.378,0.55,2.56,31,0.05,72,0,0,0,-0.31,312,312,209,0,0.261,-22.02,-1,0,0,0.068,1,0.203,17,22
69.67554,228801,0.467,0.525,1.72,47,0.075,5,0,0,0,-0.17,307,307,226,0,0.28,-16.94,-1,0,0,0.021,1,0.183,19,22
69.6774,228821,0.472,0.45,-1.22,94,0.15,13,0,0,0,-0.45,319,319,250,0,0.297,-9.99,-0.8492,0,0,0.115,1,0.18,1,22
69.69866,228841,0.486,0.294,0.95,191,0.306,-162,0,0,0,0.46,273,273,300,0,0.278,-17.27,-1,0,0,0.094,1,0.172,0,22
69.71731,228861,0.491,0.32,-0.8,175,0.28,-96,0,0,0,0.18,287,287,289,0,0.255,-26.99,-1,0,0,0.043,1,0.186,0,22
69.76149,228901,0.467,0.485,-2.41,72,0.115,66,0,0,0,0.18,282,282,252,0,0.277,-22.01,-1,0,0,0.017,1,0.138,2,22
69.77694,228921,0.402,0.522,-4.08,49,0.078,168,0,0,0,-0.17,299,299,244,0,0.264,-22.57,-1,0,0,0.013,1,0.167,1,22
69.79636,228941,0.345,0.469,-1.36,82,0.131,118,0,0,0,0.39,274,274,241,0,0.281,-15.92,-1,0,0,0.009,1,0.148,2,22
